Latitude_Degrees;Longitude_Degrees;Ocean_Name;Ecoregion_Name;Distance_to_Shore;Exposure;Turbidity;Cyclone_Frequency;Date_Year;Percent_Bleaching;Temperature_Kelvin;Temperature_Mean
24.3717;123.9744;Pacific;South Ryukyu Islands Japan;1901.84;Exposed;0.0516;65.58;2014;0;299.94;298.9
24.3717;123.9744;Pacific;South Ryukyu Islands Japan;1901.84;Exposed;0.0516;65.58;2014;0;299.94;298.9
24.3717;123.9744;Pacific;South Ryukyu Islands Japan;1901.84;Exposed;0.0516;65.58;2014;0;299.94;298.9
24.3717;123.9744;Pacific;South Ryukyu Islands Japan;1901.84;Exposed;0.0516;65.58;2013;0;302.57;298.9
24.3717;123.9744;Pacific;South Ryukyu Islands Japan;1901.84;Exposed;0.0516;65.58;2013;0;302.57;298.9
24.3717;123.9744;Pacific;South Ryukyu Islands Japan;1901.84;Exposed;0.0516;65.58;2013;0;302.57;298.9
24.3717;123.9744;Pacific;South Ryukyu Islands Japan;1901.84;Exposed;0.0516;65.58;2013;0;302.57;298.9
24.3717;123.9744;Pacific;South Ryukyu Islands Japan;1901.84;Exposed;0.0516;65.58;2012;0;301.2;298.9
24.3717;123.9744;Pacific;South Ryukyu Islands Japan;1901.84;Exposed;0.0516;65.58;2012;0;301.2;298.9
24.3717;123.9744;Pacific;South Ryukyu Islands Japan;1901.84;Exposed;0.0516;65.58;2011;0;301.14;298.9
24.3717;123.9744;Pacific;South Ryukyu Islands Japan;1901.84;Exposed;0.0516;65.58;2011;0;301.14;298.9
24.3717;123.9744;Pacific;South Ryukyu Islands Japan;1901.84;Exposed;0.0516;65.58;2010;0;300.82;298.9
24.3717;123.9744;Pacific;South Ryukyu Islands Japan;1901.84;Exposed;0.0516;65.58;2010;0;300.82;298.9
24.3717;123.9744;Pacific;South Ryukyu Islands Japan;1901.84;Exposed;0.0516;65.58;2011;0;301.14;298.9
24.3717;123.9744;Pacific;South Ryukyu Islands Japan;1901.84;Exposed;0.0516;65.58;2011;0;301.14;298.9
24.3717;123.9744;Pacific;South Ryukyu Islands Japan;1901.84;Exposed;0.0516;65.58;2012;0;301.2;298.9
24.3717;123.9744;Pacific;South Ryukyu Islands Japan;1901.84;Exposed;0.0516;65.58;2012;0;301.2;298.9
24.9841;125.2847;Pacific;South Ryukyu Islands Japan;6823.54;Exposed;0.0716;63.88;2014;0;299.76;298.57
24.9841;125.2847;Pacific;South Ryukyu Islands Japan;6823.54;Exposed;0.0716;63.88;2014;0;299.76;298.57
24.9841;125.2847;Pacific;South Ryukyu Islands Japan;6823.54;Exposed;0.0716;63.88;2015;0;302.14;298.57
24.9841;125.2847;Pacific;South Ryukyu Islands Japan;6823.54;Exposed;0.0716;63.88;2015;0;302.14;298.57
24.9841;125.2847;Pacific;South Ryukyu Islands Japan;6823.54;Exposed;0.0716;63.88;2014;0;299.76;298.57
24.9841;125.2847;Pacific;South Ryukyu Islands Japan;6823.54;Exposed;0.0716;63.88;2014;0;299.76;298.57
24.9841;125.2847;Pacific;South Ryukyu Islands Japan;6823.54;Exposed;0.0716;63.88;2015;0;302.14;298.57
24.9841;125.2847;Pacific;South Ryukyu Islands Japan;6823.54;Exposed;0.0716;63.88;2015;0;302.14;298.57
26.5246;128.0658;Pacific;North Ryukyu Islands Japan;713.53;Sheltered;0.037;65.87;2010;0;294.47;297.88
26.5246;128.0658;Pacific;North Ryukyu Islands Japan;713.53;Sheltered;0.037;65.87;2010;0;294.47;297.88
27.0938;142.2030;Pacific;Ogasawara Islands Japan;58.69;Sheltered;0.037;60.83;2012;0;300.67;297.05
27.0938;142.2030;Pacific;Ogasawara Islands Japan;58.69;Sheltered;0.037;60.83;2012;0;300.67;297.05
27.0938;142.2030;Pacific;Ogasawara Islands Japan;58.69;Sheltered;0.037;60.83;2012;0;300.67;297.05
27.0938;142.2030;Pacific;Ogasawara Islands Japan;58.69;Sheltered;0.037;60.83;2012;0;300.67;297.05
33.6924;135.3247;Pacific;Shikoku Japan;811.33;Exposed;0.0723;58.86;2011;0;294.99;294.50
33.6924;135.3247;Pacific;Shikoku Japan;811.33;Exposed;0.0723;58.86;2011;0;294.99;294.50
33.6924;135.3247;Pacific;Shikoku Japan;811.33;Exposed;0.0723;58.86;2014;0;295.4;294.50
33.6924;135.3247;Pacific;Shikoku Japan;811.33;Exposed;0.0723;58.86;2014;0;295.4;294.50
33.6924;135.3247;Pacific;Shikoku Japan;811.33;Exposed;0.0723;58.86;2014;0;295.4;294.50
33.6924;135.3247;Pacific;Shikoku Japan;811.33;Exposed;0.0723;58.86;2014;0;295.4;294.50
33.6924;135.3247;Pacific;Shikoku Japan;811.33;Exposed;0.0723;58.86;2012;0;295.82;294.50
33.6924;135.3247;Pacific;Shikoku Japan;811.33;Exposed;0.0723;58.86;2012;0;295.82;294.50
33.6924;135.3247;Pacific;Shikoku Japan;811.33;Exposed;0.0723;58.86;2011;0;294.99;294.50
33.6924;135.3247;Pacific;Shikoku Japan;811.33;Exposed;0.0723;58.86;2011;0;294.99;294.50
33.6924;135.3247;Pacific;Shikoku Japan;811.33;Exposed;0.0723;58.86;2012;0;295.82;294.50
33.6924;135.3247;Pacific;Shikoku Japan;811.33;Exposed;0.0723;58.86;2012;0;295.82;294.50
33.7199;135.3249;Pacific;Shikoku Japan;5358.42;Exposed;0.1099;58.86;2011;0;294.89;294.3
33.7199;135.3249;Pacific;Shikoku Japan;5358.42;Exposed;0.1099;58.86;2011;0;294.89;294.3
33.7199;135.3249;Pacific;Shikoku Japan;5358.42;Exposed;0.1099;58.86;2011;0;294.89;294.3
33.7199;135.3249;Pacific;Shikoku Japan;5358.42;Exposed;0.1099;58.86;2011;0;294.89;294.3
33.7199;135.3249;Pacific;Shikoku Japan;5358.42;Exposed;0.1099;58.86;2014;0;294.39;294.3
33.7199;135.3249;Pacific;Shikoku Japan;5358.42;Exposed;0.1099;58.86;2014;0;294.39;294.3
33.7199;135.3249;Pacific;Shikoku Japan;5358.42;Exposed;0.1099;58.86;2014;0;294.39;294.3
33.7199;135.3249;Pacific;Shikoku Japan;5358.42;Exposed;0.1099;58.86;2014;0;294.39;294.3
34.0561;139.4811;Pacific;Honshu Japan;37.4;Exposed;0.0543;58.97;2011;0;300.46;294.71
34.0561;139.4811;Pacific;Honshu Japan;37.4;Exposed;0.0543;58.97;2011;0;300.46;294.71
34.0561;139.4811;Pacific;Honshu Japan;37.4;Exposed;0.0543;58.97;2012;0;301;294.71
34.0561;139.4811;Pacific;Honshu Japan;37.4;Exposed;0.0543;58.97;2012;0;301;294.71
34.0975;139.485;Pacific;Honshu Japan;258.7;Exposed;0.0553;58.82;2014;0;297.81;294.56
34.0975;139.485;Pacific;Honshu Japan;258.7;Exposed;0.0553;58.82;2014;0;297.81;294.56
34.0975;139.485;Pacific;Honshu Japan;258.7;Exposed;0.0553;58.82;2010;0;299.68;294.56
34.0975;139.485;Pacific;Honshu Japan;258.7;Exposed;0.0553;58.82;2010;0;299.68;294.56
34.0975;139.485;Pacific;Honshu Japan;258.7;Exposed;0.0553;58.82;2011;0;299.95;294.56
34.0975;139.485;Pacific;Honshu Japan;258.7;Exposed;0.0553;58.82;2011;0;299.95;294.56
34.0975;139.485;Pacific;Honshu Japan;258.7;Exposed;0.0553;58.82;2012;0;301.08;294.56
34.0975;139.485;Pacific;Honshu Japan;258.7;Exposed;0.0553;58.82;2012;0;301.08;294.56
1.3579;173.1445;Pacific;Gilbert Islands west Kiribati;292.88;Exposed;0.0408;51.96;2011;0;300.85;301.82
1.3579;173.1445;Pacific;Gilbert Islands west Kiribati;292.88;Exposed;0.0408;51.96;2011;0;300.85;301.82
1.3595;173.1391;Pacific;Gilbert Islands west Kiribati;181.42;Exposed;0.0408;51.96;2011;0;300.85;301.82
1.3595;173.1391;Pacific;Gilbert Islands west Kiribati;181.42;Exposed;0.0408;51.96;2011;0;300.85;301.82
-13.4864;48.2346;Indian;North Madagascar;186.55;Sheltered;0.0657;32.93;2011;0;299.1;301.55
-13.4864;48.2346;Indian;North Madagascar;186.55;Sheltered;0.0657;32.93;2011;0;299.1;301.55
-13.4842;48.2383;Indian;North Madagascar;84.56;Sheltered;0.0657;32.93;2011;0;299.1;301.55
-13.4842;48.2383;Indian;North Madagascar;84.56;Sheltered;0.0657;32.93;2011;0;299.1;301.55
-13.4836;48.2394;Indian;North Madagascar;145.2;Sheltered;0.0657;32.93;2011;0;299.1;301.55
-13.4836;48.2394;Indian;North Madagascar;145.2;Sheltered;0.0657;32.93;2011;0;299.1;301.55
-13.0281;48.5352;Indian;North Madagascar;824.67;Sheltered;0.0674;39.72;2011;0;299.95;301.23
-13.0281;48.5352;Indian;North Madagascar;824.67;Sheltered;0.0674;39.72;2011;0;299.95;301.23
-13.0258;48.538;Indian;North Madagascar;569.13;Sometimes;0.0674;39.72;2011;0;299.55;301.23
-13.0258;48.538;Indian;North Madagascar;569.13;Sometimes;0.0674;39.72;2011;0;299.55;301.23
-12.8474;48.5808;Indian;North Madagascar;298.84;Sometimes;0.0673;41.29;2011;0;298.79;301.01
-12.8474;48.5808;Indian;North Madagascar;298.84;Sometimes;0.0673;41.29;2011;0;298.79;301.01
2.1729;104.1120;Pacific;Sunda Shelf south-east Asia;34.12;Sheltered;0.1544;48.82;2015;0;303.14;301.81
2.1729;104.1120;Pacific;Sunda Shelf south-east Asia;34.12;Sheltered;0.1544;48.82;2015;0;303.14;301.81
2.1729;104.1120;Pacific;Sunda Shelf south-east Asia;34.12;Sheltered;0.1544;48.82;2018;0;302.49;301.81
2.1729;104.1120;Pacific;Sunda Shelf south-east Asia;34.12;Sheltered;0.1544;48.82;2018;0;302.49;301.81
2.1729;104.1120;Pacific;Sunda Shelf south-east Asia;34.12;Sheltered;0.1544;48.82;2016;0;301.83;301.81
2.1729;104.1120;Pacific;Sunda Shelf south-east Asia;34.12;Sheltered;0.1544;48.82;2016;0;301.83;301.81
2.1729;104.1120;Pacific;Sunda Shelf south-east Asia;34.12;Sheltered;0.1544;48.82;2013;0;302.79;301.81
2.1729;104.1120;Pacific;Sunda Shelf south-east Asia;34.12;Sheltered;0.1544;48.82;2013;0;302.79;301.81
2.1729;104.1120;Pacific;Sunda Shelf south-east Asia;34.12;Sheltered;0.1544;48.82;2017;0;302.03;301.81
2.1729;104.1120;Pacific;Sunda Shelf south-east Asia;34.12;Sheltered;0.1544;48.82;2017;0;302.03;301.81
2.1783;104.1092;Pacific;Sunda Shelf south-east Asia;159;Sheltered;0.1544;48.82;2019;0;302.19;301.81
2.1783;104.1092;Pacific;Sunda Shelf south-east Asia;159;Sheltered;0.1544;48.82;2019;0;302.19;301.81
2.1783;104.1092;Pacific;Sunda Shelf south-east Asia;159;Sheltered;0.1544;48.82;2015;0;303.14;301.81
2.1783;104.1092;Pacific;Sunda Shelf south-east Asia;159;Sheltered;0.1544;48.82;2015;0;303.14;301.81
2.1783;104.1092;Pacific;Sunda Shelf south-east Asia;159;Sheltered;0.1544;48.82;2018;0;302.49;301.81
2.1783;104.1092;Pacific;Sunda Shelf south-east Asia;159;Sheltered;0.1544;48.82;2018;0;302.49;301.81
2.1783;104.1092;Pacific;Sunda Shelf south-east Asia;159;Sheltered;0.1544;48.82;2017;0;302.03;301.81
2.1783;104.1092;Pacific;Sunda Shelf south-east Asia;159;Sheltered;0.1544;48.82;2017;0;302.03;301.81
2.1783;104.1092;Pacific;Sunda Shelf south-east Asia;159;Sheltered;0.1544;48.82;2016;0;301.83;301.81
2.1783;104.1092;Pacific;Sunda Shelf south-east Asia;159;Sheltered;0.1544;48.82;2016;0;301.83;301.81
2.184;104.1068;Pacific;Sunda Shelf south-east Asia;121.08;Sheltered;0.1544;48.82;2019;0;302.19;301.81
2.184;104.1068;Pacific;Sunda Shelf south-east Asia;121.08;Sheltered;0.1544;48.82;2019;0;302.19;301.81
2.184;104.1068;Pacific;Sunda Shelf south-east Asia;121.08;Sheltered;0.1544;48.82;2018;0;302.49;301.81
2.184;104.1068;Pacific;Sunda Shelf south-east Asia;121.08;Sheltered;0.1544;48.82;2018;0;302.49;301.81
2.184;104.1068;Pacific;Sunda Shelf south-east Asia;121.08;Sheltered;0.1544;48.82;2012;0;303.64;301.81
2.184;104.1068;Pacific;Sunda Shelf south-east Asia;121.08;Sheltered;0.1544;48.82;2012;0;303.64;301.81
2.184;104.1068;Pacific;Sunda Shelf south-east Asia;121.08;Sheltered;0.1544;48.82;2013;0;302.79;301.81
2.184;104.1068;Pacific;Sunda Shelf south-east Asia;121.08;Sheltered;0.1544;48.82;2013;0;302.79;301.81
2.184;104.1068;Pacific;Sunda Shelf south-east Asia;121.08;Sheltered;0.1544;48.82;2014;0;303.06;301.81
2.184;104.1068;Pacific;Sunda Shelf south-east Asia;121.08;Sheltered;0.1544;48.82;2014;0;303.06;301.81
2.184;104.1068;Pacific;Sunda Shelf south-east Asia;121.08;Sheltered;0.1544;48.82;2015;0;303.14;301.81
2.184;104.1068;Pacific;Sunda Shelf south-east Asia;121.08;Sheltered;0.1544;48.82;2015;0;303.14;301.81
2.184;104.1068;Pacific;Sunda Shelf south-east Asia;121.08;Sheltered;0.1544;48.82;2017;0;302.03;301.81
2.184;104.1068;Pacific;Sunda Shelf south-east Asia;121.08;Sheltered;0.1544;48.82;2017;0;302.03;301.81
2.1878;104.0981;Pacific;Sunda Shelf south-east Asia;110.25;Sheltered;0.1544;48.82;2019;0;302.19;301.81
2.1878;104.0981;Pacific;Sunda Shelf south-east Asia;110.25;Sheltered;0.1544;48.82;2019;0;302.19;301.81
2.1878;104.0981;Pacific;Sunda Shelf south-east Asia;110.25;Sheltered;0.1544;48.82;2017;0;302.03;301.81
2.1878;104.0981;Pacific;Sunda Shelf south-east Asia;110.25;Sheltered;0.1544;48.82;2017;0;302.03;301.81
2.1878;104.0981;Pacific;Sunda Shelf south-east Asia;110.25;Sheltered;0.1544;48.82;2014;0;303.06;301.81
2.1878;104.0981;Pacific;Sunda Shelf south-east Asia;110.25;Sheltered;0.1544;48.82;2014;0;303.06;301.81
2.1878;104.0981;Pacific;Sunda Shelf south-east Asia;110.25;Sheltered;0.1544;48.82;2018;0;301.79;301.81
2.1878;104.0981;Pacific;Sunda Shelf south-east Asia;110.25;Sheltered;0.1544;48.82;2018;0;301.79;301.81
2.1878;104.0981;Pacific;Sunda Shelf south-east Asia;110.25;Sheltered;0.1544;48.82;2015;0;303.14;301.81
2.1878;104.0981;Pacific;Sunda Shelf south-east Asia;110.25;Sheltered;0.1544;48.82;2015;0;303.14;301.81
2.1878;104.0981;Pacific;Sunda Shelf south-east Asia;110.25;Sheltered;0.1544;48.82;2013;0;302.79;301.81
2.1878;104.0981;Pacific;Sunda Shelf south-east Asia;110.25;Sheltered;0.1544;48.82;2013;0;302.79;301.81
2.1878;104.0981;Pacific;Sunda Shelf south-east Asia;110.25;Sheltered;0.1544;48.82;2016;0;301.83;301.81
2.1878;104.0981;Pacific;Sunda Shelf south-east Asia;110.25;Sheltered;0.1544;48.82;2016;0;301.83;301.81
2.2261;104.0531;Pacific;Sunda Shelf south-east Asia;100.92;Sheltered;0.0988;48.82;2018;0;301.79;301.83
2.2261;104.0531;Pacific;Sunda Shelf south-east Asia;100.92;Sheltered;0.0988;48.82;2018;0;301.79;301.83
2.2261;104.0531;Pacific;Sunda Shelf south-east Asia;100.92;Sheltered;0.0988;48.82;2015;0;303.14;301.83
2.2261;104.0531;Pacific;Sunda Shelf south-east Asia;100.92;Sheltered;0.0988;48.82;2015;0;303.14;301.83
2.231;104.0522;Pacific;Sunda Shelf south-east Asia;104.66;Sheltered;0.0988;48.82;2018;0;301.79;301.83
2.231;104.0522;Pacific;Sunda Shelf south-east Asia;104.66;Sheltered;0.0988;48.82;2018;0;301.79;301.83
2.231;104.0522;Pacific;Sunda Shelf south-east Asia;104.66;Sheltered;0.0988;48.82;2012;0;301.73;301.83
2.231;104.0522;Pacific;Sunda Shelf south-east Asia;104.66;Sheltered;0.0988;48.82;2012;0;301.73;301.83
2.231;104.0522;Pacific;Sunda Shelf south-east Asia;104.66;Sheltered;0.0988;48.82;2013;0;302.78;301.83
2.231;104.0522;Pacific;Sunda Shelf south-east Asia;104.66;Sheltered;0.0988;48.82;2013;0;302.78;301.83
2.231;104.0522;Pacific;Sunda Shelf south-east Asia;104.66;Sheltered;0.0988;48.82;2014;0;302.82;301.83
2.231;104.0522;Pacific;Sunda Shelf south-east Asia;104.66;Sheltered;0.0988;48.82;2014;0;302.82;301.83
2.231;104.0522;Pacific;Sunda Shelf south-east Asia;104.66;Sheltered;0.0988;48.82;2015;0;303.14;301.83
2.231;104.0522;Pacific;Sunda Shelf south-east Asia;104.66;Sheltered;0.0988;48.82;2015;0;303.14;301.83
2.231;104.0522;Pacific;Sunda Shelf south-east Asia;104.66;Sheltered;0.0988;48.82;2017;0;302.25;301.83
2.231;104.0522;Pacific;Sunda Shelf south-east Asia;104.66;Sheltered;0.0988;48.82;2017;0;302.25;301.83
2.2712;104.1273;Pacific;Sunda Shelf south-east Asia;61.63;Sheltered;0.0873;48.95;2013;0;302.13;301.74
2.2712;104.1273;Pacific;Sunda Shelf south-east Asia;61.63;Sheltered;0.0873;48.95;2013;0;302.13;301.74
2.2712;104.1273;Pacific;Sunda Shelf south-east Asia;61.63;Sheltered;0.0873;48.95;2015;0;303.25;301.74
2.2712;104.1273;Pacific;Sunda Shelf south-east Asia;61.63;Sheltered;0.0873;48.95;2015;0;303.25;301.74
2.2712;104.1273;Pacific;Sunda Shelf south-east Asia;61.63;Sheltered;0.0873;48.95;2012;0;301.16;301.74
2.2712;104.1273;Pacific;Sunda Shelf south-east Asia;61.63;Sheltered;0.0873;48.95;2012;0;301.16;301.74
2.2712;104.1273;Pacific;Sunda Shelf south-east Asia;61.63;Sheltered;0.0873;48.95;2018;0;301.91;301.75
2.2712;104.1273;Pacific;Sunda Shelf south-east Asia;61.63;Sheltered;0.0873;48.95;2018;0;301.91;301.75
2.2712;104.1273;Pacific;Sunda Shelf south-east Asia;61.63;Sheltered;0.0873;48.95;2014;0;302.38;301.74
2.2712;104.1273;Pacific;Sunda Shelf south-east Asia;61.63;Sheltered;0.0873;48.95;2014;0;302.38;301.74
2.2733;104.1157;Pacific;Sunda Shelf south-east Asia;95.9;Sheltered;0.1068;48.95;2019;0;302.15;301.75
2.2733;104.1157;Pacific;Sunda Shelf south-east Asia;95.9;Sheltered;0.1068;48.95;2019;0;302.15;301.75
2.2733;104.1157;Pacific;Sunda Shelf south-east Asia;95.9;Sheltered;0.1068;48.95;2014;0;302.38;301.74
2.2733;104.1157;Pacific;Sunda Shelf south-east Asia;95.9;Sheltered;0.1068;48.95;2014;0;302.38;301.74
2.2733;104.1157;Pacific;Sunda Shelf south-east Asia;95.9;Sheltered;0.1068;48.95;2018;0;301.91;301.75
2.2733;104.1157;Pacific;Sunda Shelf south-east Asia;95.9;Sheltered;0.1068;48.95;2018;0;301.91;301.75
2.2733;104.1157;Pacific;Sunda Shelf south-east Asia;95.9;Sheltered;0.1068;48.95;2017;0;302.14;301.74
2.2733;104.1157;Pacific;Sunda Shelf south-east Asia;95.9;Sheltered;0.1068;48.95;2017;0;302.14;301.74
2.2733;104.1157;Pacific;Sunda Shelf south-east Asia;95.9;Sheltered;0.1068;48.95;2015;0;301.94;301.74
2.2733;104.1157;Pacific;Sunda Shelf south-east Asia;95.9;Sheltered;0.1068;48.95;2015;0;301.94;301.74
2.2733;104.1157;Pacific;Sunda Shelf south-east Asia;95.9;Sheltered;0.1068;48.95;2013;0;302.13;301.74
2.2733;104.1157;Pacific;Sunda Shelf south-east Asia;95.9;Sheltered;0.1068;48.95;2013;0;302.13;301.74
2.2733;104.1157;Pacific;Sunda Shelf south-east Asia;95.9;Sheltered;0.1068;48.95;2012;0;301.16;301.74
2.2733;104.1157;Pacific;Sunda Shelf south-east Asia;95.9;Sheltered;0.1068;48.95;2012;0;301.16;301.74
2.2733;104.1157;Pacific;Sunda Shelf south-east Asia;95.9;Sheltered;0.1068;48.95;2016;0;302.18;301.74
2.2733;104.1157;Pacific;Sunda Shelf south-east Asia;95.9;Sheltered;0.1068;48.95;2016;0;302.18;301.74
2.303;104.149;Pacific;Sunda Shelf south-east Asia;59.58;Sheltered;0.0799;48.95;2019;0;301.95;301.76
2.303;104.149;Pacific;Sunda Shelf south-east Asia;59.58;Sheltered;0.0799;48.95;2019;0;301.95;301.76
2.303;104.149;Pacific;Sunda Shelf south-east Asia;59.58;Sheltered;0.0799;48.95;2012;0;301.16;301.75
2.303;104.149;Pacific;Sunda Shelf south-east Asia;59.58;Sheltered;0.0799;48.95;2012;0;301.16;301.75
2.303;104.149;Pacific;Sunda Shelf south-east Asia;59.58;Sheltered;0.0799;48.95;2018;0;301.82;301.76
2.303;104.149;Pacific;Sunda Shelf south-east Asia;59.58;Sheltered;0.0799;48.95;2018;0;301.82;301.76
2.303;104.149;Pacific;Sunda Shelf south-east Asia;59.58;Sheltered;0.0799;48.95;2013;0;302.13;301.75
2.303;104.149;Pacific;Sunda Shelf south-east Asia;59.58;Sheltered;0.0799;48.95;2013;0;302.13;301.75
2.303;104.149;Pacific;Sunda Shelf south-east Asia;59.58;Sheltered;0.0799;48.95;2014;0;302.72;301.75
2.303;104.149;Pacific;Sunda Shelf south-east Asia;59.58;Sheltered;0.0799;48.95;2014;0;302.72;301.75
2.303;104.149;Pacific;Sunda Shelf south-east Asia;59.58;Sheltered;0.0799;48.95;2017;0;301.98;301.75
2.303;104.149;Pacific;Sunda Shelf south-east Asia;59.58;Sheltered;0.0799;48.95;2017;0;301.98;301.75
2.303;104.149;Pacific;Sunda Shelf south-east Asia;59.58;Sheltered;0.0799;48.95;2016;0;303.46;301.75
2.303;104.149;Pacific;Sunda Shelf south-east Asia;59.58;Sheltered;0.0799;48.95;2016;0;303.46;301.75
2.303;104.149;Pacific;Sunda Shelf south-east Asia;59.58;Sheltered;0.0799;48.95;2015;0;302.67;301.75
2.303;104.149;Pacific;Sunda Shelf south-east Asia;59.58;Sheltered;0.0799;48.95;2015;0;302.67;301.75
2.3132;104.1258;Pacific;Sunda Shelf south-east Asia;33.85;Sheltered;0.0799;48.95;2019;0;301.95;301.76
2.3132;104.1258;Pacific;Sunda Shelf south-east Asia;33.85;Sheltered;0.0799;48.95;2019;0;301.95;301.76
2.3132;104.1258;Pacific;Sunda Shelf south-east Asia;33.85;Sheltered;0.0799;48.95;2018;0;301.82;301.76
2.3132;104.1258;Pacific;Sunda Shelf south-east Asia;33.85;Sheltered;0.0799;48.95;2018;0;301.82;301.76
2.3132;104.1258;Pacific;Sunda Shelf south-east Asia;33.85;Sheltered;0.0799;48.95;2012;0;301.16;301.75
2.3132;104.1258;Pacific;Sunda Shelf south-east Asia;33.85;Sheltered;0.0799;48.95;2012;0;301.16;301.75
2.3132;104.1258;Pacific;Sunda Shelf south-east Asia;33.85;Sheltered;0.0799;48.95;2013;0;302.13;301.75
2.3132;104.1258;Pacific;Sunda Shelf south-east Asia;33.85;Sheltered;0.0799;48.95;2013;0;302.13;301.75
2.3132;104.1258;Pacific;Sunda Shelf south-east Asia;33.85;Sheltered;0.0799;48.95;2014;0;301.73;301.75
2.3132;104.1258;Pacific;Sunda Shelf south-east Asia;33.85;Sheltered;0.0799;48.95;2014;0;301.73;301.75
2.3132;104.1258;Pacific;Sunda Shelf south-east Asia;33.85;Sheltered;0.0799;48.95;2015;0;302.67;301.75
2.3132;104.1258;Pacific;Sunda Shelf south-east Asia;33.85;Sheltered;0.0799;48.95;2015;0;302.67;301.75
2.3132;104.1258;Pacific;Sunda Shelf south-east Asia;33.85;Sheltered;0.0799;48.95;2016;0;303.46;301.75
2.3132;104.1258;Pacific;Sunda Shelf south-east Asia;33.85;Sheltered;0.0799;48.95;2016;0;303.46;301.75
2.3132;104.1258;Pacific;Sunda Shelf south-east Asia;33.85;Sheltered;0.0799;48.95;2017;0;301.81;301.75
2.3132;104.1258;Pacific;Sunda Shelf south-east Asia;33.85;Sheltered;0.0799;48.95;2017;0;301.81;301.75
2.4734;103.9616;Pacific;Sunda Shelf south-east Asia;51.43;Sheltered;0.1128;49.19;2017;0;303.18;301.76
2.4734;103.9616;Pacific;Sunda Shelf south-east Asia;51.43;Sheltered;0.1128;49.19;2017;0;303.18;301.76
2.4735;103.9589;Pacific;Sunda Shelf south-east Asia;42.31;Sheltered;0.1128;49.19;2017;0;303.18;301.76
2.4735;103.9589;Pacific;Sunda Shelf south-east Asia;42.31;Sheltered;0.1128;49.19;2017;0;303.18;301.76
2.4819;103.9564;Pacific;Sunda Shelf south-east Asia;152.71;Sheltered;0.1179;49.19;2017;0;303.18;301.76
2.4819;103.9564;Pacific;Sunda Shelf south-east Asia;152.71;Sheltered;0.1179;49.19;2017;0;303.18;301.76
2.4819;103.9564;Pacific;Sunda Shelf south-east Asia;152.71;Sheltered;0.1179;49.19;2013;0;301.67;301.76
2.4819;103.9564;Pacific;Sunda Shelf south-east Asia;152.71;Sheltered;0.1179;49.19;2013;0;301.67;301.76
2.5233;103.9736;Pacific;Sunda Shelf south-east Asia;32.65;Sheltered;0.0906;49.29;2017;0;301.16;301.76
2.5233;103.9736;Pacific;Sunda Shelf south-east Asia;32.65;Sheltered;0.0906;49.29;2017;0;301.16;301.76
2.5706;104.3218;Pacific;Sunda Shelf south-east Asia;64.87;Sheltered;0.0526;49.37;2019;0;302.09;301.74
2.5706;104.3218;Pacific;Sunda Shelf south-east Asia;64.87;Sheltered;0.0526;49.37;2019;0;302.09;301.74
2.5706;104.3218;Pacific;Sunda Shelf south-east Asia;64.87;Sheltered;0.0526;49.37;2015;0;301.64;301.72
2.5706;104.3218;Pacific;Sunda Shelf south-east Asia;64.87;Sheltered;0.0526;49.37;2015;0;301.64;301.72
2.5706;104.3218;Pacific;Sunda Shelf south-east Asia;64.87;Sheltered;0.0526;49.37;2016;0;302.37;301.72
2.5706;104.3218;Pacific;Sunda Shelf south-east Asia;64.87;Sheltered;0.0526;49.37;2016;0;302.37;301.72
2.5706;104.3218;Pacific;Sunda Shelf south-east Asia;64.87;Sheltered;0.0526;49.37;2018;0;302.23;301.74
2.5706;104.3218;Pacific;Sunda Shelf south-east Asia;64.87;Sheltered;0.0526;49.37;2018;0;302.23;301.74
2.5706;104.3218;Pacific;Sunda Shelf south-east Asia;64.87;Sheltered;0.0526;49.37;2017;0;302.34;301.72
2.5706;104.3218;Pacific;Sunda Shelf south-east Asia;64.87;Sheltered;0.0526;49.37;2017;0;302.34;301.72
2.5794;104.3158;Pacific;Sunda Shelf south-east Asia;259.18;Sometimes;0.0526;49.37;2019;0;301.93;301.73
2.5794;104.3158;Pacific;Sunda Shelf south-east Asia;259.18;Sometimes;0.0526;49.37;2019;0;301.93;301.73
2.5794;104.3158;Pacific;Sunda Shelf south-east Asia;259.18;Sometimes;0.0526;49.37;2016;0;302.27;301.71
2.5794;104.3158;Pacific;Sunda Shelf south-east Asia;259.18;Sometimes;0.0526;49.37;2016;0;302.27;301.71
2.5794;104.3158;Pacific;Sunda Shelf south-east Asia;259.18;Sometimes;0.0526;49.37;2017;0;302.23;301.71
2.5794;104.3158;Pacific;Sunda Shelf south-east Asia;259.18;Sometimes;0.0526;49.37;2017;0;302.23;301.71
2.5794;104.3158;Pacific;Sunda Shelf south-east Asia;259.18;Sometimes;0.0526;49.37;2013;0;302.23;301.71
2.5794;104.3158;Pacific;Sunda Shelf south-east Asia;259.18;Sometimes;0.0526;49.37;2013;0;302.23;301.71
2.5794;104.3158;Pacific;Sunda Shelf south-east Asia;259.18;Sometimes;0.0526;49.37;2015;0;301.64;301.71
2.5794;104.3158;Pacific;Sunda Shelf south-east Asia;259.18;Sometimes;0.0526;49.37;2015;0;301.64;301.71
